species,algorithm,tss_mean,tss_sd,auc_mean,auc_sd
antilophi_bokermanni,bioclim,0.7882177033492823,0.058859857129155924,0.9216656698564593,0.02836863330150742
antilophi_bokermanni,glm,0.8594497607655502,0.04928507765744918,0.9672846889952154,0.015416914356005696
antilophi_bokermanni,svm,0.8309808612440192,0.06291851666007145,0.9329844497607656,0.04162575627836039
