species,lon,lat,oppc,n
fulanus_fulanus,-61.9516983,-10.88529968,2553,1088
fulanus_fulanus,-59.933333,-2.416667,1214,1088
fulanus_fulanus,-59.95,-2.366667,1214,1088
fulanus_fulanus,-61.205278,-3.506944,1369,1088
fulanus_fulanus,-57.95,-2.366667,1218,1088
fulanus_fulanus,-59.9865854,-2.3900614,1214,1088
fulanus_fulanus,-60.08,-2.32,1213,1088
fulanus_fulanus,-59.9048156,-2.4341821,1214,1088
fulanus_fulanus,-73.633333,-7.416667,1976,1088
fulanus_fulanus,-68.6568985,-9.065560341,2223,1088
fulanus_fulanus,-57.879167,-9.577778,2324,1088
fulanus_fulanus,-64.55505,-6.50457,1836,1088
fulanus_fulanus,-60.25941,-4.93834,1608,1088
fulanus_fulanus,-63.03,-7.52,1997,1088
fulanus_fulanus,-56.45,-1.7,1063,1088
fulanus_fulanus,-70.25,-7.5,1983,1088
fulanus_fulanus,-58.6286,-7.4188,2006,1088
fulanus_fulanus,-63.02080154,-7.506110191,1997,1088
fulanus_fulanus,-60.259444,-4.938333,1608,1088
fulanus_fulanus,-65.041944,-9.6383333,2309,1088
fulanus_fulanus,-65.348333,-9.5975,2309,1088
fulanus_fulanus,-69.416667,-1.233333,958,1088
fulanus_fulanus,-60.94419861,-2.621390104,1212,1088
fulanus_fulanus,-64.360917,-8.657361,2153,1088
fulanus_fulanus,-66.185,-8.865056,2228,1088
fulanus_fulanus,-65.01920319,-0.413888991,887,1088
fulanus_fulanus,-63,-13,2867,1088
fulanus_fulanus,-55.439444,-11.011667,2566,1088
fulanus_fulanus,-55.510278,-11.213056,2565,1088
fulanus_fulanus,-55.410556,-11.003056,2566,1088
fulanus_fulanus,-55.408611,-11.005,2566,1088
fulanus_fulanus,-55.406944,-11.003611,2566,1088
fulanus_fulanus,-55.436111,-11.006389,2566,1088
fulanus_fulanus,-55.551667,-11.171944,2565,1088
fulanus_fulanus,-55.410278,-11.003056,2566,1088
fulanus_fulanus,-64.360833,-8.6575,2153,1088
fulanus_fulanus,-64.38310242,-6.533889771,1837,1088
fulanus_fulanus,-55.410408,-11.019608,2566,1088
fulanus_fulanus,-55.439581,-11.071597,2566,1088
fulanus_fulanus,-55.566375,-11.171844,2565,1088
fulanus_fulanus,-55.408578,-10.037956,2408,1088
fulanus_fulanus,-55.406975,-11.024761,2566,1088
fulanus_fulanus,-55.410428,-11.019428,2566,1088
fulanus_fulanus,-55.436167,-11.042292,2566,1088
fulanus_fulanus,-55.410572,-11.019889,2566,1088
fulanus_fulanus,-55.406975,-11.225389,2566,1088
fulanus_fulanus,-55.415278,-11.003611,2566,1088
fulanus_fulanus,-63.7693262,-10.9794376,2549,1088
fulanus_fulanus,-69.4263813,-1.3996708,1037,1088
fulanus_fulanus,-71.4016646,-4.4466072,1507,1088
fulanus_fulanus,-43.460556,-22.9175,4486,1088
fulanus_fulanus,-43.126389,-22.574444,4407,1088
fulanus_fulanus,-43.432861,-19.431861,3933,1088
fulanus_fulanus,-42.825306,-22.681361,4408,1088
fulanus_fulanus,-41.81140137,-13.57890034,2988,1088
fulanus_fulanus,-41.83,-19.67,3936,1088
fulanus_fulanus,-42.089722,-19.57,3935,1088
fulanus_fulanus,-42.73220062,-19.71220016,3934,1088
fulanus_fulanus,-41.94499969,-22.52689934,4410,1088
fulanus_fulanus,-42.02280045,-20.90469933,4172,1088
fulanus_fulanus,-61.019444,1.821111,500,1088
fulanus_fulanus,-61.1281,1.81611,500,1088
fulanus_fulanus,-61.019289,1.821142,500,1088
fulanus_fulanus,-61.002778,1.490083,579,1088
fulanus_fulanus,-49.933333,-0.95,997,1088
fulanus_fulanus,-50.5,-0.25,917,1088
fulanus_fulanus,-47.08666667,-0.85388889,1002,1088
fulanus_fulanus,-47.06194444,-0.84638889,1002,1088
fulanus_fulanus,-39.235556,-14.008333,3072,1088
fulanus_fulanus,-39.686111,-13.896111,3071,1088
fulanus_fulanus,-60.8311,-13.6539,2950,1088
fulanus_fulanus,-67.05,1.91666,488,1088
fulanus_fulanus,-60.83111,-13.65388,2950,1088
fulanus_fulanus,-60.82,-13.65833,2950,1088
fulanus_fulanus,-58.965,1.33278,584,1088
fulanus_fulanus,-61.013333,1.450278,579,1088
fulanus_fulanus,-61.044722,1.486389,579,1088
fulanus_fulanus,-63,-7,1919,1088
fulanus_fulanus,-62.92419815,-0.974722028,971,1088
fulanus_fulanus,-63.583333,-0.25,890,1088
fulanus_fulanus,-61.25,-1.75,1132,1088
fulanus_fulanus,-60.483333,-2.866667,1292,1088
fulanus_fulanus,-63.666667,-0.15,811,1088
fulanus_fulanus,-62.491944,-4.252056,1525,1088
fulanus_fulanus,-61.64419937,-3.772779942,1447,1088
fulanus_fulanus,-61.907868,-1.301907,1052,1088
fulanus_fulanus,-60.485694,-2.835,1292,1088
fulanus_fulanus,-60.506944,-2.835,1291,1088
fulanus_fulanus,-60.3942275,-2.7025996,1213,1088
fulanus_fulanus,-62.5,-7,1920,1088
fulanus_fulanus,-66.0919905,-2.5180622,1201,1088
fulanus_fulanus,-66.8315935,-0.015707,805,1088
fulanus_fulanus,-69.42,-1.116667,958,1088
fulanus_fulanus,-51.8015939,3.8472344,203,1088
fulanus_fulanus,-53.5,1.5,595,1088
fulanus_fulanus,-64,-0.37,890,1088
fulanus_fulanus,-60.28333,-3.03333,1292,1088
fulanus_fulanus,-57.933333,-4.8,1613,1088
fulanus_fulanus,-60.02500153,-2.034440041,1134,1088
fulanus_fulanus,-36.41666667,-9.25,2367,1088
fulanus_fulanus,-49.67250061,-3.766109943,1471,1088
fulanus_fulanus,-49.583056,-0.983056,997,1088
fulanus_fulanus,-35.9225,-9.601667,2368,1088
fulanus_fulanus,-36.575833,-9.518611,2366,1088
fulanus_fulanus,-36.576111,-9.623611,2366,1088
fulanus_fulanus,-35.9549,-9.2,2289,1088
fulanus_fulanus,-35.22359848,-8.35916996,2211,1088
fulanus_fulanus,-35.3266983,-7.656939983,2053,1088
fulanus_fulanus,-35.8725,-9.211944,2289,1088
fulanus_fulanus,-36.430111,-9.258944,2367,1088
fulanus_fulanus,-35.5718,-9.1048,2289,1088
fulanus_fulanus,-39.1675,-13.802222,3072,1088
fulanus_fulanus,-39.123611,-14.586111,3151,1088
fulanus_fulanus,-39.260833,-14.3175,3151,1088
fulanus_fulanus,-39.599444,-14.399722,3150,1088
fulanus_fulanus,-39.22079849,-17.34110069,3625,1088
fulanus_fulanus,-39.233333,-15.133333,3230,1088
fulanus_fulanus,-39.58029938,-16.37750053,3466,1088
fulanus_fulanus,-39.091111,-14.777222,3230,1088
fulanus_fulanus,-40.574722,-15.264722,3306,1088
fulanus_fulanus,-39.48669815,-13.7439003,2993,1088
fulanus_fulanus,-39.2,-15.383333,3309,1088
fulanus_fulanus,-35.866667,-9.2,2289,1088
fulanus_fulanus,-35.766667,-9.233333,2289,1088
fulanus_fulanus,-35.39830017,-9.0450000760000009,2290,1088
fulanus_fulanus,-35.17969894,-7.896669865,2132,1088
fulanus_fulanus,-35.195833,-8.550278,2211,1088
fulanus_fulanus,-35.933333,-9.25,2368,1088
fulanus_fulanus,-40.051611,-14.206972,3070,1088
fulanus_fulanus,-44.83,-2.45,1244,1088
fulanus_fulanus,-40.5747,-15.2647,3306,1088
fulanus_fulanus,-39.415,-16.86722222,3546,1088
fulanus_fulanus,-35.87467,-9.21292,2289,1088
fulanus_fulanus,-36.438031,-9.22922,2288,1088
fulanus_fulanus,-39.2,-15.38,3309,1088
fulanus_fulanus,-36.4247,-9.2472,2288,1088
fulanus_fulanus,-36.42,-9.25,2367,1088
fulanus_fulanus,-36.425,-9.245,2288,1088
fulanus_fulanus,-39.0911111,-14.7772222,3230,1088
fulanus_fulanus,-39.1441852,-16.3681257,3467,1088
fulanus_fulanus,-39.581206,-16.48659,3466,1088
fulanus_fulanus,-39.135004,-15.110402,3230,1088
fulanus_fulanus,-39.1815805,-16.3721094,3467,1088
fulanus_fulanus,-35.5,-7.58,2053,1088
fulanus_fulanus,-35.78158,-9.242217,2289,1088
fulanus_fulanus,-35.95669937,-9.597220421,2368,1088
fulanus_fulanus,-38.9233017,-4.224999905,1493,1088
fulanus_fulanus,-38.62030029,-3.98416996,1493,1088
fulanus_fulanus,-38.93310165,-4.263329983,1572,1088
fulanus_fulanus,-38.88470078,-4.328609943,1572,1088
fulanus_fulanus,-40.5747223,-15.2647222,3306,1088
fulanus_fulanus,-39.2,-15.3833333,3309,1088
fulanus_fulanus,-36.4247223,-9.2472222,2288,1088
fulanus_fulanus,-36.4166667,-9.25,2367,1088
fulanus_fulanus,-36.17559814,-10.12559986,2446,1088
fulanus_fulanus,-39.53110123,-17.03919983,3545,1088
fulanus_fulanus,-39.184722,-15.340278,3309,1088
fulanus_fulanus,-39.558333,-14.772222,3229,1088
fulanus_fulanus,-35.5306015,-8.707500458,2210,1088
fulanus_fulanus,-36.408648,-9.243734,2288,1088
fulanus_fulanus,-35.841667,-8.7125,2210,1088
fulanus_fulanus,-35.9549,-9.18,2289,1088
fulanus_fulanus,-39.466667,-13.683333,2993,1088
fulanus_fulanus,-69.93810272,-4.252500057,1510,1088
fulanus_fulanus,-39.02917,-14.33167,3151,1088
fulanus_fulanus,-39.026455,-14.310972,3151,1088
fulanus_fulanus,-39.0292,-14.3317,3151,1088
fulanus_fulanus,-39.08,-14.33,3151,1088
fulanus_fulanus,-39.029167,-14.331667,3151,1088
fulanus_fulanus,-72.89579773,-7.614170074,1978,1088
fulanus_fulanus,-64.366667,4.05,178,1088
fulanus_fulanus,-35.009,-7.780797,2132,1088
fulanus_fulanus,-34.998056,-7.843056,2133,1088
fulanus_fulanus,-35.469722,-7.619722,2053,1088
fulanus_fulanus,-46.63499832,-1.021669984,1003,1088
fulanus_fulanus,-57.954731,-4.488439,1534,1088
fulanus_fulanus,-51.75,0.83333,677,1088
fulanus_fulanus,-60.0962609,-2.8743255,1292,1088
fulanus_fulanus,-60.0568861,-2.9867185,1292,1088
fulanus_fulanus,-52.349596,3.1316459,360,1088
fulanus_fulanus,-70,-3.03333,1273,1088
fulanus_fulanus,-51.65,3.3,282,1088
fulanus_fulanus,-56.15,2.03,510,1088
fulanus_fulanus,-40.519444,-20.291389,4096,1088
fulanus_fulanus,-40.525,-20.267778,4096,1088
fulanus_fulanus,-40.068889,-19.140556,3860,1088
fulanus_fulanus,-40.6,-18.633333,3780,1088
fulanus_fulanus,-39.05,-14.983333,3230,1088
fulanus_fulanus,-42.033333,-20.766667,4172,1088
fulanus_fulanus,-40.530365,-19.905712,4017,1088
fulanus_fulanus,-35.8428,-8.7147,2210,1088
fulanus_fulanus,-36.405231,-9.237203,2288,1088
fulanus_fulanus,-36.433333,-9.161111,2288,1088
fulanus_fulanus,-40.609472,-19.9289,4017,1088
fulanus_fulanus,-35.8561,-8.6992,2210,1088
fulanus_fulanus,-39.05,-14.98,3230,1088
fulanus_fulanus,-39.1215259,-16.4140264,3467,1088
fulanus_fulanus,-39.1050759,-16.4199671,3467,1088
fulanus_fulanus,-39.330883,-16.385967,3467,1088
fulanus_fulanus,-40.591667,-19.909167,4017,1088
fulanus_fulanus,-40.506944,-19.936111,4017,1088
fulanus_fulanus,-40.620278,-19.923889,4017,1088
fulanus_fulanus,-40.551111,-19.348333,3938,1088
fulanus_fulanus,-40.473056,-20.054722,4018,1088
fulanus_fulanus,-40.428889,-20.0975,4018,1088
fulanus_fulanus,-40.481944,-20.3025,4097,1088
fulanus_fulanus,-40.624778,-20.149444,4017,1088
fulanus_fulanus,-40.540556,-20.278333,4096,1088
fulanus_fulanus,-40.593889,-19.973056,4017,1088
fulanus_fulanus,-39.731944,-14.176389,3071,1088
fulanus_fulanus,-39.711111,-14.167222,3071,1088
fulanus_fulanus,-39.195278,-15.297222,3309,1088
fulanus_fulanus,-39.218333,-15.172222,3230,1088
fulanus_fulanus,-39.722222,-14.167222,3071,1088
fulanus_fulanus,-39.722222,-14.172222,3071,1088
fulanus_fulanus,-40.071667,-19.466667,3939,1088
fulanus_fulanus,-40.070278,-19.466667,3939,1088
fulanus_fulanus,-41.2439003,-20.36829948,4095,1088
fulanus_fulanus,-40.65919876,-20.36330032,4096,1088
fulanus_fulanus,-48.24470139,-1.361389995,1079,1088
fulanus_fulanus,-67.0333333,1.9166667,488,1088
fulanus_fulanus,-67.0344444,1.925,488,1088
fulanus_fulanus,-59.9666667,-2.8833333,1293,1088
fulanus_fulanus,-42.02970123,-20.80830002,4172,1088
fulanus_fulanus,-62.089167,-1.028611,972,1088
fulanus_fulanus,-59.937415,-2.98648,1293,1088
fulanus_fulanus,-62.083333,-1.016667,972,1088
fulanus_fulanus,-60.296111,-2.688333,1213,1088
fulanus_fulanus,-60.303811,-2.415044,1213,1088
fulanus_fulanus,-56.7942524,-0.2439515,825,1088
fulanus_fulanus,-65.083333,-3.833333,1440,1088
fulanus_fulanus,-64.7114,-3.3544,1362,1088
fulanus_fulanus,-61.6,4.5,104,1088
fulanus_fulanus,-59.72777,-2.40722,1214,1088
fulanus_fulanus,-61.8,4.33333,104,1088
fulanus_fulanus,-66.16111,0.83055,648,1088
fulanus_fulanus,-55.50249863,-11.86419964,2723,1088
fulanus_fulanus,-59.8461,4.71,108,1088
fulanus_fulanus,-58.9594,1.36306,584,1088
fulanus_fulanus,-58.9519,1.42139,584,1088
fulanus_fulanus,-62.533333,-7.75,2077,1088
fulanus_fulanus,-59.95,-5.416667,1688,1088
fulanus_fulanus,-63.18330002,-5.628330231,1681,1088
fulanus_fulanus,-51.08390045,-6.754720211,1942,1088
fulanus_fulanus,-50.04439926,-7.833059788,2102,1088
fulanus_fulanus,-69.5048332,-4.696879,1510,1088
fulanus_fulanus,-73.63,-7.42,1976,1088
fulanus_fulanus,-69.93,-4.22,1431,1088
fulanus_fulanus,-60.28333,3.03333,344,1088
fulanus_fulanus,-59.55,4.21667,187,1088
fulanus_fulanus,-67.736,-10.151,2383,1088
fulanus_fulanus,-72.67,-7.63111,1978,1088
fulanus_fulanus,-59.933333,-13.366667,2952,1088
fulanus_fulanus,-67.166667,0.966667,646,1088
fulanus_fulanus,-70.3225,-9.62305556,2299,1088
fulanus_fulanus,-61.006944,1.487611,579,1088
fulanus_fulanus,-61.4401,-0.6329,895,1088
fulanus_fulanus,-61.544721,-0.781144,973,1088
fulanus_fulanus,-61.533225,-0.789774,973,1088
fulanus_fulanus,-57.15,-0.966667,982,1088
fulanus_fulanus,-42.0294,-20.7331,4093,1088
fulanus_fulanus,-61.339722,2.301667,421,1088
fulanus_fulanus,-64.039722,-8.750278,2232,1088
fulanus_fulanus,-61.935833,-8.963333,2237,1088
fulanus_fulanus,-61.92,-12.78,2869,1088
fulanus_fulanus,-62.1,-12.06,2710,1088
fulanus_fulanus,-62.1,-12.78,2868,1088
fulanus_fulanus,-63.959444,-8.810556,2233,1088
fulanus_fulanus,-65.52,-9.54,2308,1088
fulanus_fulanus,-65.943056,-9.438333,2308,1088
fulanus_fulanus,-64.409722,-9.326389,2311,1088
fulanus_fulanus,-64.413056,-9.390556,2311,1088
fulanus_fulanus,-64.776389,-9.438889,2310,1088
fulanus_fulanus,-56.816111,-9.266111,2326,1088
fulanus_fulanus,-70.3,-4.28333,1509,1088
fulanus_fulanus,-71.66667,-4.55,1506,1088
fulanus_fulanus,-73.633333,-7.41667,1976,1088
fulanus_fulanus,-64.040555,-8.7455555,2153,1088
fulanus_fulanus,-48.794166,-2.1763888,1157,1088
fulanus_fulanus,-60.0304,-12.4419,2793,1088
fulanus_fulanus,-56.9,-1.366667,1062,1088
fulanus_fulanus,-58.683333,-4.166667,1453,1088
fulanus_fulanus,-67.116667,-1.033333,962,1088
fulanus_fulanus,-67.833333,-2.883333,1277,1088
fulanus_fulanus,-71.666667,-4.55,1506,1088
fulanus_fulanus,-63.316667,-0.816667,970,1088
fulanus_fulanus,-72.683333,-9.2,2215,1088
fulanus_fulanus,-72.916667,-7.616667,1978,1088
fulanus_fulanus,-60.90000153,2.430000067,422,1088
fulanus_fulanus,-59.928495,-2.984993,1293,1088
fulanus_fulanus,-59.918253,-2.992426,1293,1088
fulanus_fulanus,-61.128,1.816,500,1088
fulanus_fulanus,-67.93969727,-3.102220058,1277,1088
fulanus_fulanus,-63.56,2.7,416,1088
fulanus_fulanus,-61.7859,1.70801,578,1088
fulanus_fulanus,-64.776389,-9.438333,2310,1088
fulanus_fulanus,-59.939383,-3.002678,1293,1088
fulanus_fulanus,-59.93856,-3.005819,1293,1088
fulanus_fulanus,-60.166667,-12.75,2872,1088
fulanus_fulanus,-36.05830002,-9.009719849,2288,1088
fulanus_fulanus,-36.298889,-10.215556,2446,1088
fulanus_fulanus,-36.681197,-9.403342,2366,1088
fulanus_fulanus,-36.738975,-9.392278,2366,1088
fulanus_fulanus,-36.542478,-9.057206,2287,1088
fulanus_fulanus,-40.533333,-20.266667,4096,1088
fulanus_fulanus,-52.20640182,-3.20333004,1308,1088
fulanus_fulanus,-39.735,-18.523611,3782,1088
fulanus_fulanus,-52.45,2.783333,360,1088
fulanus_fulanus,-52.475278,2.8,360,1088
fulanus_fulanus,-52.354611,-3.214797,1308,1088
fulanus_fulanus,-48.794167,-2.176333,1157,1088
fulanus_fulanus,-43.001361,-22.493944,4407,1088
fulanus_fulanus,-49.933333,-0.966667,997,1088
fulanus_fulanus,-49.916667,-0.983333,997,1088
fulanus_fulanus,-52.741389,1.844722,517,1088
fulanus_fulanus,-46.81941667,-1.12666667,1003,1088
fulanus_fulanus,-46.7525,-1.105,1003,1088
fulanus_fulanus,-46.75416667,-1.10361111,1003,1088
fulanus_fulanus,-46.7525,-1.10111111,1003,1088
fulanus_fulanus,-46.75555556,-1.10222222,1003,1088
fulanus_fulanus,-46.75055556,-1.10194444,1003,1088
fulanus_fulanus,-46.75166667,-1.10194444,1003,1088
fulanus_fulanus,-47.00529861,-0.896943986,1002,1088
fulanus_fulanus,-46.78361111,-1.05419444,1003,1088
fulanus_fulanus,-39.381867,-14.345333,3151,1088
fulanus_fulanus,-52.533333,-0.85,991,1088
fulanus_fulanus,-39.603333,-14.705833,3150,1088
fulanus_fulanus,-39.6,-14.7,3150,1088
fulanus_fulanus,-39.583333,-16.983333,3545,1088
fulanus_fulanus,-39.633333,-14.7,3150,1088
fulanus_fulanus,-39.271111,-14.420556,3151,1088
fulanus_fulanus,-39.693333,-13.578611,2992,1088
fulanus_fulanus,-39.083333,-14.333333,3151,1088
fulanus_fulanus,-35.002778,-7.8375,2132,1088
fulanus_fulanus,-43.399444,-22.448611,4407,1088
fulanus_fulanus,-43.383333,-22.443611,4407,1088
fulanus_fulanus,-61.009167,1.486667,579,1088
fulanus_fulanus,-39.222222,-16.441667,3467,1088
fulanus_fulanus,-42.36640167,-21.13059998,4172,1088
fulanus_fulanus,-43.5080986,-20.28750038,4090,1088
fulanus_fulanus,-60.288061,-2.433086,1213,1088
fulanus_fulanus,-61.164628,4.434297,105,1088
fulanus_fulanus,-61.184289,4.404103,105,1088
fulanus_fulanus,-54.89139938,-11.5152998,2646,1088
fulanus_fulanus,-39.036389,-15.18,3230,1088
fulanus_fulanus,-39.031667,-15.339444,3309,1088
fulanus_fulanus,-51.835,3.8431,203,1088
fulanus_fulanus,-55.603611,-12.405556,2802,1088
fulanus_fulanus,-57.65330124,-19.00919914,3825,1088
fulanus_fulanus,-61.5609,-8.5748,2158,1088
fulanus_fulanus,-58.3384833,-11.3389652,2639,1088
fulanus_fulanus,-57.0303,-1.0858,982,1088
fulanus_fulanus,-58.95,-3.4,1374,1088
fulanus_fulanus,-62.0569,-3.83667,1446,1088
fulanus_fulanus,-52.539719,-0.8678545,991,1088
fulanus_fulanus,-47,-0.9539,1003,1088
fulanus_fulanus,-66.9944,-1.8861,1121,1088
fulanus_fulanus,-63.1433,-7.085,1918,1088
fulanus_fulanus,-60.0987661,-3.0518325,1292,1088
fulanus_fulanus,-63.4196594,0.891659,654,1088
fulanus_fulanus,-72.8117904,-5.1372258,1583,1088
fulanus_fulanus,-67.73600006,-10.15100002,2383,1088
fulanus_fulanus,-68.1439233,-2.7150365,1197,1088
fulanus_fulanus,-69.9381,-4.2525,1510,1088
fulanus_fulanus,-71.6182101,-4.5300408,1506,1088
fulanus_fulanus,-55.98360062,-4.276110172,1538,1088
fulanus_fulanus,-73.0225,-8.2169,2056,1088
fulanus_fulanus,-67.869031,-9.934347,2383,1088
fulanus_fulanus,-67.8097,-9.9747,2383,1088
fulanus_fulanus,-73.15,-7.67,1977,1088
fulanus_fulanus,-72.8958,-7.61417,1978,1088
fulanus_fulanus,-52.351111,-3.203333,1308,1088
fulanus_fulanus,-43.470286,-20.08195,4012,1088
fulanus_fulanus,-49.93999863,-0.986666977,997,1088
fulanus_fulanus,-35.112778,-6.424444,1895,1088
fulanus_fulanus,-60.051111,-12.733333,2793,1088
fulanus_fulanus,-57.15,-11.016111,2562,1088
fulanus_fulanus,-72.957528,-8.234306,2057,1088
fulanus_fulanus,-66.683194,0.288861,726,1088
fulanus_fulanus,-61.104167,-4.903611,1606,1088
fulanus_fulanus,-59,-1,979,1088
fulanus_fulanus,-61.433333,-0.616667,895,1088
fulanus_fulanus,-61.9,-1.3,1052,1088
fulanus_fulanus,-61.883333,-1.3,1052,1088
fulanus_fulanus,-59.65,3.3,266,1088
fulanus_fulanus,-64.555,-6.504444,1836,1088
fulanus_fulanus,-50.05,-6.066667,1786,1088
fulanus_fulanus,-66.847806,1.194583,647,1088
fulanus_fulanus,-67.583194,1.051,645,1088
fulanus_fulanus,-61.12810135,1.816110015,500,1088
fulanus_fulanus,-35.070694,-8.059444,2132,1088
fulanus_fulanus,-38.998889,-13.238333,2915,1088
fulanus_fulanus,-52.666667,1.05,675,1088
fulanus_fulanus,-51.5,3,362,1088
fulanus_fulanus,-50.183333,-0.7,917,1088
fulanus_fulanus,-47.18080139,-1.195829988,1002,1088
fulanus_fulanus,-39.063611,-15.168611,3230,1088
fulanus_fulanus,-65.40166667,-9.68583333,2309,1088
fulanus_fulanus,-72.728333,-5.051389,1583,1088
fulanus_fulanus,-55.45384,-11.283599,2645,1088
fulanus_fulanus,-55.32774,-11.405346,2645,1088
fulanus_fulanus,-58.258722,-9.81975,2402,1088
fulanus_fulanus,-55.587908,-11.35931,2644,1088
fulanus_fulanus,-55.641836,-11.582206,2644,1088
fulanus_fulanus,-55.417382,-11.550238,2645,1088
fulanus_fulanus,-55.081833,-11.652611,2645,1088
fulanus_fulanus,-59.4594,-10.1667,2400,1088
fulanus_fulanus,-60.6206,-3.29972,1370,1088
fulanus_fulanus,-64.7114,-3.35417,1362,1088
fulanus_fulanus,-37.756111,-6.224722,1811,1088
fulanus_fulanus,-61.0741,-1.4858,1053,1088
fulanus_fulanus,-51.095836,-1.608436,1073,1088
fulanus_fulanus,-59.2383,1.565,583,1088
fulanus_fulanus,-39.7222,-14.1722,3071,1088
fulanus_fulanus,-59.2497,1.65306,583,1088
fulanus_fulanus,-59.2406,1.61167,583,1088
fulanus_fulanus,-59.2397,1.52861,583,1088
fulanus_fulanus,-59.2381,1.5825,583,1088
fulanus_fulanus,-65.95,0.85,649,1088
fulanus_fulanus,-67.05,1.9333,488,1088
fulanus_fulanus,-62.9703,-0.8744,971,1088
fulanus_fulanus,-41.154738,-11.614455,2673,1088
fulanus_fulanus,-41.207416,-11.590722,2673,1088
fulanus_fulanus,-41.208083,-11.59225,2673,1088
fulanus_fulanus,-41.15115,-11.47333,2673,1088
fulanus_fulanus,-35.838611,-8.723055,2210,1088
fulanus_fulanus,-62.9702778,-0.8744445,971,1088
fulanus_fulanus,-73.9,-7.95,2055,1088
fulanus_fulanus,-63.3916666,0.95,654,1088
fulanus_fulanus,-65.2591667,0.4958333,729,1088
fulanus_fulanus,-72.7283334,-5.0513889,1583,1088
fulanus_fulanus,-72.6833333,-9.2,2215,1088
fulanus_fulanus,-72.2931555,-9.0438027,2216,1088
fulanus_fulanus,-73.0225,-8.21694,2056,1088
fulanus_fulanus,-47.98333,-1.5,1080,1088
fulanus_fulanus,-65.66666,-9.83333,2387,1088
fulanus_fulanus,-73.91666,-8.03333,2055,1088
fulanus_fulanus,-58.5833333,1.2666667,584,1088
fulanus_fulanus,-60.08333,2.31666,423,1088
fulanus_fulanus,-60.08333,-2.31666,1213,1088
fulanus_fulanus,-58.6,1.26666,584,1088
fulanus_fulanus,-39.06916,-14.78194,3230,1088
fulanus_fulanus,-59.7277778,-2.4072222,1214,1088
fulanus_fulanus,-65.07805,0.25416,729,1088
fulanus_fulanus,-39.20277,-14.77027,3230,1088
fulanus_fulanus,-63.61220169,-10.59689999,2470,1088
fulanus_fulanus,-59.45940018,-10.16670036,2400,1088
fulanus_fulanus,-68.95,-3.5,1354,1088
fulanus_fulanus,-71.5644,-4.5256,1506,1088
fulanus_fulanus,-59.761111,-2.407222,1214,1088
fulanus_fulanus,-63.366667,-0.7,891,1088
fulanus_fulanus,-60,-1.033333,977,1088
fulanus_fulanus,-68.133333,-1.033333,960,1088
fulanus_fulanus,-67.066667,-0.133333,804,1088
fulanus_fulanus,-60.25,-2.516667,1213,1088
fulanus_fulanus,-62.216667,-0.466667,893,1088
fulanus_fulanus,-60.283333,-2.683333,1213,1088
fulanus_fulanus,-64.945833,-0.441111,888,1088
fulanus_fulanus,-66.7,-2.716667,1200,1088
fulanus_fulanus,-58.44419861,-3.143059969,1296,1088
fulanus_fulanus,-60.36920166,-3.768059969,1450,1088
fulanus_fulanus,-61.044636,1.486452,579,1088
fulanus_fulanus,-61.013422,1.450148,579,1088
fulanus_fulanus,-62.601444,-0.988167,971,1088
fulanus_fulanus,-61.252889,1.012694,658,1088
fulanus_fulanus,-61.522286,-0.505665,894,1088
fulanus_fulanus,-61.515512,-0.475244,894,1088
fulanus_fulanus,-61.257,0.98751,658,1088
fulanus_fulanus,-61.502133,-0.455366,894,1088
fulanus_fulanus,-61.5129,-0.5669,894,1088
fulanus_fulanus,-67.544722,0.805833,645,1088
fulanus_fulanus,-61.496861,-0.616139,895,1088
fulanus_fulanus,-61.43192,-0.6221,895,1088
fulanus_fulanus,-63.55,2.7,416,1088
fulanus_fulanus,-58.724444,-2.166944,1137,1088
fulanus_fulanus,-58.02190018,-2.748889923,1217,1088
fulanus_fulanus,-58.95,1.416667,584,1088
fulanus_fulanus,-62.2240734,-6.948409,1920,1088
fulanus_fulanus,-67.383333,0.55,725,1088
fulanus_fulanus,-60.25,-2.52,1213,1088
fulanus_fulanus,-60.815849299999996,-2.6292723,1212,1088
fulanus_fulanus,-60.3608,-2.2761,1213,1088
fulanus_fulanus,-60.5089,-2.8275,1291,1088
fulanus_fulanus,-66.916667,-0.333333,884,1088
fulanus_fulanus,-63.236779,0.2457325,812,1088
fulanus_fulanus,-68.1522703,1.4704187,565,1088
fulanus_fulanus,-59.4734144,-1.9155557,1136,1088
fulanus_fulanus,-67.3145306,0.3701959,725,1088
fulanus_fulanus,-59.5,-1.5,1057,1088
fulanus_fulanus,-67.9161,-1.9217,1119,1088
fulanus_fulanus,-59.847157,-1.515667,1056,1088
fulanus_fulanus,-61.0184097,2.1471527,500,1088
fulanus_fulanus,-63.366667,0.7,733,1088
fulanus_fulanus,-63.5,-0.5,891,1088
fulanus_fulanus,-61.6603,0.8014,657,1088
fulanus_fulanus,-61.8,-0.4,894,1088
fulanus_fulanus,-73.65,-7.48,1976,1088
fulanus_fulanus,-67.06666,1.93333,488,1088
fulanus_fulanus,-60.29611,-2.68833,1213,1088
fulanus_fulanus,-58.6,1.26667,584,1088
fulanus_fulanus,-59.533333,-1.833333,1135,1088
fulanus_fulanus,-61.256944,-0.9875,974,1088
fulanus_fulanus,-62.601389,-0.988056,971,1088
fulanus_fulanus,-60.051111,-12.738611,2793,1088
fulanus_fulanus,-59.901322,-2.926187,1293,1088
